1786185625.0587153,12780265472
1786185626.0598426,12679364608
1786185627.0612488,12679565312
1786185628.0625331,12679483392
1786185629.0638375,12679577600
1786185630.0650575,12856795136
1786185631.0665247,12679385088
1786185632.067955,12679380992
1786185633.0693686,12679573504
1786185634.0707135,12679335936
1786185635.0719562,12780523520
1786185636.0733507,12679626752
1786185637.0745916,12679483392
1786185638.0758102,12679770112
1786185639.0766191,12780384256
1786185640.0782986,12795752448
1786185641.0790553,12678070272
1786185642.08033,12678217728
1786185643.081599,12678057984
1786185644.0829911,12678307840
1786185645.084403,12779036672
1786185646.085802,12678287360
1786185647.0867057,12678258688
1786185648.088116,12708466688
1786185649.0893579,12677955584
1786185650.0907176,12792721408
1786185651.0919628,12678074368
1786185652.093222,12677939200
1786185653.094913,12677582848
1786185654.0961866,12677611520
1786185655.0974257,12792995840
1786185656.0985763,13456912384
1786185657.0997825,16318341120
1786185658.1010184,19207032832
1786185659.10241,22142541824
1786185660.1036487,25191063552
1786185661.1048632,27661791232
1786185662.106082,30575632384
1786185663.1074193,33455656960
1786185664.1086528,35453591552
1786185665.1098816,24400076800
1786185666.1107154,25444356096
1786185667.1121354,28262252544
1786185668.113446,31115472896
1786185669.1145525,33978109952
1786185670.1157742,31196459008
1786185671.1171458,31979913216
1786185672.1183348,40279658496
1786185673.118703,50184343552
1786185674.1200292,60239454208
1786185675.1213086,69015461888
1786185676.12271,76715151360
1786185677.1240664,82307493888
1786185678.125378,84540391424
1786185679.1265247,91360104448
1786185680.1277378,96636669952
1786185681.1291068,96636706816
1786185682.1305344,96635465728
1786185683.1318135,96636764160
1786185684.1330316,96635609088
1786185685.1345627,96636588032
1786185686.135951,96636727296
1786185687.1382976,96473329664
1786185688.138719,92906053632
1786185689.1401403,90199969792
1786185690.1414268,87492976640
1786185691.1426017,85869211648
1786185692.1439977,87781482496
1786185693.1452703,89825685504
1786185694.1466768,91879321600
1786185695.1480803,93929877504
1786185696.1494913,96011493376
1786185697.1507497,96636657664
1786185698.1511114,96636620800
1786185699.1525314,96636743680
1786185700.1538036,96620830720
1786185701.1550465,96521916416
1786185702.1562388,96521969664
1786185703.157437,96521920512
1786185704.1585543,96521625600
1786185705.159824,96560521216
1786185706.1608403,96521822208
1786185707.1620703,96521699328
1786185708.163285,96521805824
1786185709.1646638,96522092544
1786185710.1658895,96522403840
1786185711.166808,96101744640
1786185712.168864,94027042816
1786185713.1701221,91894480896
1786185714.1706574,89981218816
1786185715.1720698,84071591936
1786185716.1728692,81224302592
1786185717.1741056,78655078400
1786185718.1745815,76475166720
1786185719.175979,74751406080
1786185720.1772792,73053982720
1786185721.1786854,71374036992
1786185722.17995,69413482496
1786185723.1812224,67133988864
1786185724.182628,64762535936
1786185725.1840446,64790167552
1786185726.1852992,64762634240
1786185727.186657,64762355712
1786185728.1879,64762621952
1786185729.1891363,64762900480
1786185730.1899881,64762740736
1786185731.1920383,64770220032
1786185732.1934397,64762564608
1786185733.1948504,64762351616
1786185734.1963584,64762327040
1786185735.197602,64762408960
1786185736.1985767,64762601472
1786185737.199831,64762339328
1786185738.2005434,64762458112
1786185739.201197,64877387776
1786185740.2024415,64762396672
1786185741.202887,64762527744
1786185742.2048988,64762798080
1786185743.2063057,64762490880
1786185744.2077434,64762462208
1786185745.209169,64762683392
1786185746.210598,64762478592
1786185747.2119877,64877264896
1786185748.2133996,64762470400
1786185749.2146916,64762114048
1786185750.215909,64762793984
1786185751.218292,64762630144
1786185752.2187145,64762200064
1786185753.220126,64762429440
1786185754.2216487,64762355712
1786185755.2229207,64762826752
1786185756.2241461,64762847232
1786185757.22536,64763486208
1786185758.2267501,64762585088
1786185759.2279913,64762544128
1786185760.229204,64762355712
1786185761.230411,64761880576
1786185762.2317975,64761561088
1786185763.2330325,64761720832
1786185764.233401,64762114048
1786185765.235862,64762068992
1786185766.2372694,64761696256
